,Age,Candidate,Criminal_Case,District,Education,Party,State,Winner,Year,Liabilities_num,Assets_num
4627,39,Ravindra Bhanudas Kale,0,AURANGABAD,10th Pass,IND,MAHARASHTRA,No,2019,0,917481
4628,33,Yuvraj Prakash Bhujbal,0,BARAMATI,Others,Jan Adhikar Party,MAHARASHTRA,No,2019,0,617200
4629,42,Sangita Kalyanrao Nirmal,0,AURANGABAD,Others,IND,MAHARASHTRA,No,2019,29000,565000
4630,42,Shaikh Khaja Shaikh Kasim Kismatwala,0,AURANGABAD,8th Pass,IND,MAHARASHTRA,No,2019,130000,763100
4631,45,Shaikh Nadim Shaikh Karim,0,AURANGABAD,12th Pass,Bahujan Maha Party,MAHARASHTRA,No,2019,0,4100000
4632,57,Subhash Kisanrao Patil,2,AURANGABAD,Graduate,Maharashtra Swabhimaan Paksh,MAHARASHTRA,No,2019,4839442,23789960
4633,51,Tribhuvan Madhukar Padmakar,0,AURANGABAD,12th Pass,IND,MAHARASHTRA,No,2019,0,307000
4634,65,Uttam Dhanu Rathod,0,AURANGABAD,10th Pass,Aasra Lokmanch Party,MAHARASHTRA,No,2019,65536,257559
4635,56,Zambad Subhash Manakchand,0,AURANGABAD,12th Pass,INC,MAHARASHTRA,No,2019,198464347,339452909
4636,33,Navneet Ravi Rana,1,AMRAVATI,10th Pass,IND,MAHARASHTRA,Yes,2019,70576979,124554656
4637,49,Ambadas Shamrao Wankhade,0,AMRAVATI,8th Pass,IND,MAHARASHTRA,No,2019,0,879500
4638,71,Anandrao Vithoba Adsul,2,AMRAVATI,Graduate,SHS,MAHARASHTRA,No,2019,8545894,44015877
4639,54,Anil Namdevrao Jamnekar,0,AMRAVATI,12th Pass,IND,MAHARASHTRA,No,2019,120000,10746000
4640,56,Arun Motiramji Wankhade,3,AMRAVATI,12th Pass,BSP,MAHARASHTRA,No,2019,6600000,338097138
4641,57,Dnyaneshwar Kashirao Mankar,0,AMRAVATI,10th Pass,IND,MAHARASHTRA,No,2019,0,701417
4642,41,Gade Vinod Milind,0,AMRAVATI,12th Pass,Ambedkarist Republican Party,MAHARASHTRA,No,2019,315000,1634000
4643,47,Gunavant Deopare,2,AMRAVATI,Others,Vanchit Bahujan Aaghadi,MAHARASHTRA,No,2019,79139288,351944996
4644,37,Sujay Radhakrishna Vikhe,0,AHMEDNAGAR,Doctorate,BJP,MAHARASHTRA,Yes,2019,2623964,168664576
4645,32,Appasaheb Navnath Palve,0,AHMEDNAGAR,Graduate Professional,IND,MAHARASHTRA,No,2019,115000,130000
4646,38,Bhaskar Fakira Patole,0,AHMEDNAGAR,10th Pass,IND,MAHARASHTRA,No,2019,0,290540
4647,50,Dattatraya Appa Waghmode,0,AHMEDNAGAR,5th Pass,IND,MAHARASHTRA,No,2019,180000,5319100
4648,38,Kurwade Meenakshi Someshwar,0,AMRAVATI,8th Pass,IND,MAHARASHTRA,No,2019,250000,7130500
4649,37,Narendra Babulal Kathane,0,AMRAVATI,12th Pass,Rashtriya Jansurajya Party,MAHARASHTRA,No,2019,0,410000
4650,44,Nilesh Anandrao Patil,0,AMRAVATI,12th Pass,Ambedkarite Party of India,MAHARASHTRA,No,2019,0,599000
4651,44,Nilima Nitin Bhatkar,0,AMRAVATI,Graduate Professional,Peoples Party of India (Democratic),MAHARASHTRA,No,2019,4300000,12249199
4652,59,Panchshila Vijay Mohod,0,AMRAVATI,Graduate,Bahujan Mukti Party,MAHARASHTRA,No,2019,400000,5452000
4653,31,Dhiraj Motilal Batade,0,AHMEDNAGAR,12th Pass,Right to Recall Party,MAHARASHTRA,No,2019,0,22000
4654,36,Farukh Ismail Shaikh,0,AHMEDNAGAR,8th Pass,Bharatiya Praja Surajya Paksha,MAHARASHTRA,No,2019,560000,1792478
4655,67,Kaliram Bahiru Popalghat,0,AHMEDNAGAR,10th Pass,Bhartiya Navjawan Sena (Paksha),MAHARASHTRA,No,2019,0,58000
4656,47,Pankaj Liladhar Meshram,0,AMRAVATI,Graduate,IND,MAHARASHTRA,No,2019,0,2625300
4657,43,Pramod Laxman Meshram,0,AMRAVATI,Post Graduate,IND,MAHARASHTRA,No,2019,1700000,3170000
4658,31,Pravin Mahadeo Sarode,0,AMRAVATI,12th Pass,IND,MAHARASHTRA,No,2019,0,15000
4659,44,Rahulbhau Laxmanrao Mohod,1,AMRAVATI,8th Pass,IND,MAHARASHTRA,No,2019,225500,2700000
4660,61,Kamal Dashrath Sawant,1,AHMEDNAGAR,Graduate Professional,IND,MAHARASHTRA,No,2019,1504720,21164925
4661,54,Ramnath Gahininath Golhar,0,AHMEDNAGAR,12th Pass,IND,MAHARASHTRA,No,2019,28000000,66085000
4662,33,Sainath Bhausaheb Ghorpade,1,AHMEDNAGAR,8th Pass,IND,MAHARASHTRA,No,2019,2450000,4580000
4663,38,Sandip Laxman Sakat,1,AHMEDNAGAR,10th Pass,IND,MAHARASHTRA,No,2019,0,24600
4664,34,Sangram Arunkaka Jagtap,1,AHMEDNAGAR,Graduate,NCP,MAHARASHTRA,No,2019,32549132,94488381
4665,46,Raju Bakshi Jamnekar,0,AMRAVATI,Post Graduate,IND,MAHARASHTRA,No,2019,100000,518000
4666,25,Sanjay Dagdu Sawant,0,AHMEDNAGAR,5th Pass,Bahujan Mukti Party,MAHARASHTRA,No,2019,0,30000
4667,44,Sanjiv Baban Bhor,10,AHMEDNAGAR,Others,IND,MAHARASHTRA,No,2019,3222409,10811146
4668,46,Shaikh Abid Mohammad Hanif,0,AHMEDNAGAR,12th Pass,IND,MAHARASHTRA,No,2019,804254,337684
4669,52,Raju Shamraoji Mankar,0,AMRAVATI,5th Pass,IND,MAHARASHTRA,No,2019,0,212100
4670,55,Sanjay Hiramanji Athwale,1,AMRAVATI,12th Pass,Bahujan Maha Party,MAHARASHTRA,No,2019,130000,1292000
4671,32,Shrikant Ulhas Raibole,0,AMRAVATI,Graduate,IND,MAHARASHTRA,No,2019,0,1030000
4672,48,Sonone Raju Mahadeo,0,AMRAVATI,Graduate,IND,MAHARASHTRA,No,2019,0,6177000
4673,61,Vijay Yashvant Vilhekar,0,AMRAVATI,Others,IND,MAHARASHTRA,No,2019,144625,28391641
4674,64,Shridhar Jakhuji Darekar,0,AHMEDNAGAR,Graduate,IND,MAHARASHTRA,No,2019,0,17083133
4675,62,Sudhakar Laxman Avhad,0,AHMEDNAGAR,Graduate,Vanchit Bahujan Aaghadi,MAHARASHTRA,No,2019,1400000,13949000
4676,51,Vilas Sheshrao Thorat,0,AMRAVATI,12th Pass,IND,MAHARASHTRA,No,2019,19000,483000
4677,70,Supekar Dnyandeo Narhari,0,AHMEDNAGAR,5th Pass,IND,MAHARASHTRA,No,2019,0,1598872
4678,51,Wakale Namdeo Arjun,0,AHMEDNAGAR,Graduate Professional,BSP,MAHARASHTRA,No,2019,250000,180749234
4679,65,Virendra Kumar,0,TIKAMGARH,Doctorate,BJP,MADHYA PRADESH,Yes,2019,1974216,21503766
4680,47,Ahirwar Shripat Shikshak,0,TIKAMGARH,12th Pass,Poorvanchal Rashtriya Congress,MADHYA PRADESH,No,2019,0,917000
4681,33,Jitendra Banshkar,0,TIKAMGARH,10th Pass,IND,MADHYA PRADESH,No,2019,0,170000
4682,51,Kamta Prasad,0,TIKAMGARH,Post Graduate,Pragatishil Samajwadi Party (Lohia),MADHYA PRADESH,No,2019,0,1867562
4683,41,Riti Pathak,0,SIDHI,Post Graduate,BJP,MADHYA PRADESH,Yes,2019,505922,51541791
4684,63,Ajay Arjun Singh,2,SIDHI,Post Graduate,INC,MADHYA PRADESH,No,2019,4000000,375482525
4685,60,Sanjay Shamrao Dhotre,1,AKOLA,Graduate Professional,BJP,MAHARASHTRA,Yes,2019,14985774,77153230
4686,64,Ambedkar Prakash Yashwant,0,AKOLA,Graduate Professional,Vanchit Bahujan Aaghadi,MAHARASHTRA,No,2019,0,58722916
4687,63,Arun Kankar Wankhede,0,AKOLA,10th Pass,Peoples Party of India (Democratic),MAHARASHTRA,No,2019,125000,7335000
4688,61,Arun Manohar Thakare,0,AKOLA,10th Pass,IND,MAHARASHTRA,No,2019,0,0
4689,50,Gajanan Onkar Harne,0,AKOLA,12th Pass,IND,MAHARASHTRA,No,2019,0,4270000
4690,47,Anil Firojiya,0,UJJAIN,12th Pass,BJP,MADHYA PRADESH,Yes,2019,3203766,26417937
4691,72,Ambaram Parmar Chandravanshi,0,UJJAIN,8th Pass,IND,MADHYA PRADESH,No,2019,0,4016303
4692,56,Babulal Malviya,1,UJJAIN,5th Pass,INC,MADHYA PRADESH,No,2019,1785483,2181243
4693,47,Kiran Singh Ahirwar,0,TIKAMGARH,Post Graduate,INC,MADHYA PRADESH,No,2019,2500000,36507983
4694,48,Nandram Prajapati,0,TIKAMGARH,Post Graduate,Adarsh Nyay Rakshak Party,MADHYA PRADESH,No,2019,0,1225800
4695,4,Narayan Das Jatav,0,TIKAMGARH,12th Pass,Madhya Pradesh Jan Vikas Party,MADHYA PRADESH,No,2019,0,0
4696,41,Anup Kumar Singh,0,SIDHI,Post Graduate,Samagra Utthan Party,MADHYA PRADESH,No,2019,2042700,2835000
4697,35,Ashish Kumar Singh Chauhan,0,SIDHI,12th Pass,SHS,MADHYA PRADESH,No,2019,0,65000
4698,37,Dharmendra Singh Baghel,0,SIDHI,Graduate Professional,IND,MADHYA PRADESH,No,2019,0,11771500
4699,60,Hidayatulla Barakatulla Patel,1,AKOLA,10th Pass,INC,MAHARASHTRA,No,2019,483635,14947292
4700,50,Kamble Bhanudas Chokhoba,0,AKOLA,12th Pass,BSP,MAHARASHTRA,No,2019,0,1042000
4701,60,Murlidhar Lalsingh Pawar,0,AKOLA,Post Graduate,IND,MAHARASHTRA,No,2019,0,4771400
4702,44,Pravin Chandrakant Kaurpuriya,0,AKOLA,Graduate Professional,IND,MAHARASHTRA,No,2019,0,540000
4703,39,Banesingh Parmar,0,UJJAIN,5th Pass,IND,MADHYA PRADESH,No,2019,94341,109326
4704,38,Dr. Sagar Solanki,0,UJJAIN,Graduate,IND,MADHYA PRADESH,No,2019,87000,923000
4705,38,Mahesh Marmat,1,UJJAIN,8th Pass,SHS,MADHYA PRADESH,No,2019,0,2126257
4706,30,Pramod Prajapati,0,TIKAMGARH,12th Pass,IND,MADHYA PRADESH,No,2019,0,26163
4707,39,R.B. Prajapati Advocate,0,TIKAMGARH,Graduate Professional,IND,MADHYA PRADESH,No,2019,0,414000
4708,57,R.D. Prajapati,0,TIKAMGARH,Graduate,SP,MADHYA PRADESH,No,2019,8127000,8361117
4709,34,Dileep,0,SIDHI,Graduate,IND,MADHYA PRADESH,No,2019,0,45000
4710,63,Fatte Bahadur Singh Markam,0,SIDHI,Post Graduate,Gondvana Gantantra Party,MADHYA PRADESH,No,2019,280000,6173351
4711,35,Gyani Jaiswal,0,SIDHI,8th Pass,IND,MADHYA PRADESH,No,2019,0,1026900
4712,39,Sachin Ganpatlal Sharma,0,AKOLA,10th Pass,IND,MAHARASHTRA,No,2019,2355000,31410000
4713,58,Sau. Pravina Laxman Bhatkar,0,AKOLA,Graduate Professional,Bahujan Mukti Party,MAHARASHTRA,No,2019,1200000,16726329
4714,61,Ramchandra Parmar,1,UJJAIN,10th Pass,Bahujan Mukti Party,MADHYA PRADESH,No,2019,0,1260081
4715,45,Satish Parmar,0,UJJAIN,12th Pass,BSP,MADHYA PRADESH,No,2019,1050000,5813661
4716,43,Tilakraj Ahirwar,0,UJJAIN,Graduate,IND,MADHYA PRADESH,No,2019,0,1433000
4717,72,Shobha Valmiki,0,TIKAMGARH,Graduate,IND,MADHYA PRADESH,No,2019,28000,2146000
4718,59,Shriram Nagar,0,TIKAMGARH,Post Graduate,Sapaks Party,MADHYA PRADESH,No,2019,590000,670000
4719,40,Lalan,0,SIDHI,8th Pass,IND,MADHYA PRADESH,No,2019,0,1823
4720,35,Lalta,0,SIDHI,Graduate,IND,MADHYA PRADESH,No,2019,0,100500
4721,45,Nirmala Prajapati,0,SIDHI,Literate,Akhil Bhartiya Gondwana Party,MADHYA PRADESH,No,2019,55000,8419799
4722,52,Suresh Kumar Kori,0,TIKAMGARH,5th Pass,IND,MADHYA PRADESH,No,2019,0,380000
4723,33,Surjeet Chadar,0,TIKAMGARH,5th Pass,Bhartiya Shakti Chetna Party,MADHYA PRADESH,No,2019,0,45000
4724,44,Rakesh,0,SIDHI,Post Graduate,IND,MADHYA PRADESH,No,2019,0,10128000
4725,65,Ram Das ,0,SIDHI,10th Pass,Peoples Party of India (Democratic),MADHYA PRADESH,No,2019,365000,7283000
4726,41,Ram Kripal Basor,0,SIDHI,Illiterate,RPI(A),MADHYA PRADESH,No,2019,0,220250
4727,48,Ram Lal Panika,0,SIDHI,12th Pass,BSP,MADHYA PRADESH,No,2019,0,30814000
4728,40,Ram Rahees Kol,0,SIDHI,12th Pass,CPI(ML) Red Star,MADHYA PRADESH,No,2019,0,97500
4729,58,Ramadhar,0,SIDHI,5th Pass,Sapaks Party,MADHYA PRADESH,No,2019,0,447600
4730,63,Ramawatar Vishwakarma,1,SIDHI,5th Pass,IND,MADHYA PRADESH,No,2019,550000,2080600
4731,82,Ramkumar Jaysval,0,SIDHI,Literate,IND,MADHYA PRADESH,No,2019,0,47282
4732,0,Ramraj,0,SIDHI,Post Graduate,IND,MADHYA PRADESH,No,2019,0,13737000
4733,49,Ramsahay,0,SIDHI,Literate,IND,MADHYA PRADESH,No,2019,0,6134
4734,42,Sanjay Kumar Namdeo,4,SIDHI,10th Pass,CPI,MADHYA PRADESH,No,2019,0,1176000
4735,47,Shyam Lal,0,SIDHI,12th Pass,Bhartiya Shakti Chetna Party,MADHYA PRADESH,No,2019,300000,10268000
4736,36,Pritam Gopinathrao Munde,1,BEED,Post Graduate,BJP,MAHARASHTRA,Yes,2019,98833794,167477926
4737,39,Adv. Sharad Bahinaji Kamble,0,BEED,Post Graduate,IND,MAHARASHTRA,No,2019,0,180000
4738,38,Anwar Khan Mirza Khan,5,BEED,Graduate,IND,MAHARASHTRA,No,2019,0,60000
4739,37,Ashok Bhagoji Thorat,0,BEED,8th Pass,Hum Bhartiya Party,MAHARASHTRA,No,2019,0,650000
4740,32,Himadri Singh,0,SHAHDOL,Graduate,BJP,MADHYA PRADESH,Yes,2019,1736289,36564408
4741,56,Ganesh Singh,2,SATNA,Post Graduate,BJP,MADHYA PRADESH,Yes,2019,0,41719076
4742,63,Acche Lal Kushawaha,2,SATNA,8th Pass,BSP,MADHYA PRADESH,No,2019,746000,24846270
4743,47,Ashok Vishwakarma,0,SATNA,8th Pass,IND,MADHYA PRADESH,No,2019,0,722500
4744,48,Bajarang Manohar Sonwane,1,BEED,Graduate,NCP,MAHARASHTRA,No,2019,8488691,160776182
4745,68,Bajrang Digambar Sonwane,0,BEED,Literate,IND,MAHARASHTRA,No,2019,13500,1208541
4746,57,Chavan Sampat Ramsing,1,BEED,Post Graduate,IND,MAHARASHTRA,No,2019,200000,110000
4747,30,Durga Mosi,0,SHAHDOL,Literate,IND,MADHYA PRADESH,No,2019,0,300000
4748,42,Gokul Singh,0,SHAHDOL,Illiterate,IND,MADHYA PRADESH,No,2019,0,50000
4749,67,Jhamaklal,0,SHAHDOL,5th Pass,IND,MADHYA PRADESH,No,2019,0,50000
4750,36,Babu Lal,0,SATNA,10th Pass,IND,MADHYA PRADESH,No,2019,0,86500
4751,62,Dr Suresh Tripathi,0,SATNA,Graduate Professional,IND,MADHYA PRADESH,No,2019,900000,16638328
4752,69,Mahendra Singh,0,SATNA,8th Pass,Bhartiya Shakti Chetna Party,MADHYA PRADESH,No,2019,100000,5200226
4753,50,Galebkhan Jabbarkhan Pathan,0,BEED,5th Pass,IND,MAHARASHTRA,No,2019,0,20000
4754,33,Ganesh Navnathrao Karande,0,BEED,Post Graduate,Maharashtra Kranti Sena,MAHARASHTRA,No,2019,0,235000
4755,37,Jagtap Nilesh Murlidhar,1,BEED,Post Graduate,IND,MAHARASHTRA,No,2019,0,1047000
4756,40,Jamir Bashir Shaikh,0,BEED,10th Pass,IND,MAHARASHTRA,No,2019,0,220000
4757,37,Kamla Prasad Baiga,0,SHAHDOL,10th Pass,Bhartiya Shakti Chetna Party,MADHYA PRADESH,No,2019,42000,30828
4758,31,Keshkali,0,SHAHDOL,12th Pass,CPI,MADHYA PRADESH,No,2019,20000,223200
4759,48,Lakshyapat Singh,0,SHAHDOL,10th Pass,Peoples Party of India (Democratic),MADHYA PRADESH,No,2019,0,590000
4760,60,Manna Singh,0,SHAHDOL,5th Pass,IND,MADHYA PRADESH,No,2019,0,2321842
4761,52,"Mahesh Sahu ""Pappu""",0,SATNA,5th Pass,Akhil Bharat Hindu Mahasabha,MADHYA PRADESH,No,2019,0,4057018
4762,41,Manoraj Dwivedi,0,SATNA,10th Pass,Janata Congress,MADHYA PRADESH,No,2019,0,4755000
4763,51,Mo. Jibrail,0,SATNA,8th Pass,IND,MADHYA PRADESH,No,2019,0,2523000
4764,0,Juber Munshi Kureshi,0,BEED,Literate,IND,MAHARASHTRA,No,2019,0,1350000
4765,52,Kalidas Pandharinath Aapet,1,BEED,12th Pass,IND,MAHARASHTRA,No,2019,800000,9084000
4766,73,Kalyan Bhanudas Gurav,0,BEED,12th Pass,Bharatiya Praja Surajya Paksha,MAHARASHTRA,No,2019,0,50000
4767,44,Khan Majhar Habib,0,BEED,8th Pass,IND,MAHARASHTRA,No,2019,150000,1712000
4768,47,Meera Singh,0,SHAHDOL,5th Pass,Chhattisgarh Vikas Ganga Rashtriya Party,MADHYA PRADESH,No,2019,0,225000
4769,54,Munni Kranti,0,SATNA,Literate,IND,MADHYA PRADESH,No,2019,0,2619000
4770,40,Nand Kishore,0,SATNA,12th Pass,Peoples Party of India (Democratic),MADHYA PRADESH,No,2019,0,2200000
4771,66,Nasir Khan,0,SATNA,5th Pass,IND,MADHYA PRADESH,No,2019,0,31300
4772,66,Rajaram Tripathi,0,SATNA,12th Pass,INC,MADHYA PRADESH,No,2019,18844623,150375545
4773,32,Kolekar Ganesh Bhausaheb,0,BEED,12th Pass,IND,MAHARASHTRA,No,2019,70000,125000
4774,30,Mujeeb Naimoddin Inamdar,0,BEED,10th Pass,IND,MAHARASHTRA,No,2019,0,56000
4775,62,Nisar Ahemad,0,BEED,10th Pass,IND,MAHARASHTRA,No,2019,0,220000
4776,38,Pandit Damodhar Khande,0,BEED,10th Pass,IND,MAHARASHTRA,No,2019,42000,695000
4777,65,Mohadal,0,SHAHDOL,10th Pass,BSP,MADHYA PRADESH,No,2019,0,826000
4778,33,Narayan Singh Uike,0,SHAHDOL,5th Pass,IND,MADHYA PRADESH,No,2019,0,170000
4779,50,Pramila Singh,0,SHAHDOL,Post Graduate,INC,MADHYA PRADESH,No,2019,3913894,20491903
4780,52,Rajendra Tripathi,0,SATNA,Graduate Professional,Bharatiya Jan Morcha Party,MADHYA PRADESH,No,2019,0,129500
4781,58,Ram Nivas Sen,0,SATNA,8th Pass,RPI(A),MADHYA PRADESH,No,2019,0,612715
4782,52,Ram Vishwash Pal,0,SATNA,8th Pass,Rashtriya Samaj Paksha,MADHYA PRADESH,No,2019,0,1382000
4783,42,Ramkushal Kewat,0,SATNA,8th Pass,Bhartiya Manav Samaj Party,MADHYA PRADESH,No,2019,0,3114765
4784,46,Pathan Musakhan Yunuskhan,0,BEED,Graduate,IND,MAHARASHTRA,No,2019,16000,616000
4785,33,Pathan Sarfarzkhan Mahetabkhan,0,BEED,10th Pass,IND,MAHARASHTRA,No,2019,0,51000
4786,27,Patil Yashashri Pramod,0,BEED,12th Pass,IND,MAHARASHTRA,No,2019,304000,1005000
4787,27,Vimal Singh Korche,0,SHAHDOL,10th Pass,Gondvana Gantantra Party,MADHYA PRADESH,No,2019,0,932000
4788,45,Sandeep Kumar Tiwari,0,SATNA,10th Pass,IND,MADHYA PRADESH,No,2019,0,2172000
4789,26,Shashank Singh Baghel,0,SATNA,Graduate,Sapaks Party,MADHYA PRADESH,No,2019,0,233985
4790,68,Surendra Prasad Pandey,0,SATNA,Others,IND,MADHYA PRADESH,No,2019,63000,3112401
4791,35,Vipin Singh Tiwari,0,SATNA,12th Pass,Smart Indians Party,MADHYA PRADESH,No,2019,0,378000
4792,39,Rajeshkumar Annasaheb Bhadgale,0,BEED,12th Pass,IND,MAHARASHTRA,No,2019,0,67000
4793,25,Ramesh Ramkisan Gavhane,0,BEED,12th Pass,Dalit Soshit Pichhara Varg Adhikar Dal,MAHARASHTRA,No,2019,0,201000
4794,31,Sadek Muniroddin Shaikh,0,BEED,Others,Bahujan Republican Socialist Party,MAHARASHTRA,No,2019,0,373000
4795,29,Sajan Raees Chaodhri,0,BEED,5th Pass,IND,MAHARASHTRA,No,2019,0,130000
4796,28,Sayed Mujammil Sayed Jamil,1,BEED,12th Pass,SP,MAHARASHTRA,No,2019,0,60000
4797,44,Sayyad Minhaj,0,BEED,12th Pass,IND,MAHARASHTRA,No,2019,105000,880000
4798,35,Shaikh Sadek Shaikh Ibrahim,0,BEED,8th Pass,IND,MAHARASHTRA,No,2019,107800,445500
4799,33,Shaikh Yashed Shaikh Tayyab,0,BEED,Graduate Professional,IND,MAHARASHTRA,No,2019,0,94500
4800,63,Shinde Chandraprakash Ganpatrao,0,BEED,10th Pass,Ambedkarite Party of India,MAHARASHTRA,No,2019,0,1945137
4801,55,Shivaji Naraynrao Kawathekar,0,BEED,10th Pass,IND,MAHARASHTRA,No,2019,200000,0
4802,64,Tukaram Vyankati Chate,0,BEED,5th Pass,IND,MAHARASHTRA,No,2019,0,580000
4803,58,Veer Shesherao Chokhoba,0,BEED,Graduate,IND,MAHARASHTRA,No,2019,0,0
4804,46,Vijay Rangnath Salve,0,BEED,Graduate,IND,MAHARASHTRA,No,2019,0,211614
4805,62,Vishnu Jadhav,1,BEED,Post Graduate,IND,MAHARASHTRA,No,2019,1622000,4654000
4806,51,Rajbahadur Singh,1,SAGAR,Post Graduate,BJP,MADHYA PRADESH,Yes,2019,547428,16416828
4807,73,Devendra Jain,0,SAGAR,8th Pass,IND,MADHYA PRADESH,No,2019,200000,4799000
4808,63,Kamal Kumar Khatik,0,SAGAR,12th Pass,Pragatishil Samajwadi Party (Lohia),MADHYA PRADESH,No,2019,0,2203000
4809,43,Kanchedilal Kushwaha,0,SAGAR,8th Pass,IND,MADHYA PRADESH,No,2019,80000,4036384
4810,51,"Mahendra Singh Patel ""Barual""",0,SAGAR,8th Pass,IND,MADHYA PRADESH,No,2019,0,1050000
4811,52,Moh. Khurram Qureshi,0,SAGAR,12th Pass,IND,MADHYA PRADESH,No,2019,494340,14465000
4812,65,Prabhu Singh Thakur,0,SAGAR,Post Graduate,INC,MADHYA PRADESH,No,2019,869967,116106237
4813,62,Janardan Prasad Mishra,0,REWA,Graduate Professional,BJP,MADHYA PRADESH,Yes,2019,580627,20359750
4814,47,Rajkumar Yadav,0,SAGAR,12th Pass,BSP,MADHYA PRADESH,No,2019,300000,4225000
4815,34,Ramnaresh Tiwari,0,SAGAR,12th Pass,Samagra Utthan Party,MADHYA PRADESH,No,2019,0,158000
4816,39,Vinay Kumar Sen,0,SAGAR,12th Pass,Bhartiya Shakti Chetna Party,MADHYA PRADESH,No,2019,160000,1775711
4817,58,Rodmal Nagar,0,RAJGARH,Graduate,BJP,MADHYA PRADESH,Yes,2019,3921362,40198295
4818,34,Divyendra Dubey Advocate,0,RAJGARH,Graduate Professional,IND,MADHYA PRADESH,No,2019,0,1520026
4819,64,Imamuddin Khan,0,RAJGARH,Graduate,IND,MADHYA PRADESH,No,2019,0,1312130
4820,62,"Guman Singh Damor	",0,RATLAM,Graduate Professional,BJP,MADHYA PRADESH,Yes,2019,4890940,42072262
4821,38,Akhilesh Saket,0,REWA,Graduate Professional,IND,MADHYA PRADESH,No,2019,194963,10300267
4822,45,Arun Kumar,2,REWA,12th Pass,Shri Janta Party,MADHYA PRADESH,No,2019,0,55000
4823,35,Arun Kumar Satnami,0,REWA,Post Graduate,Bahujan Mukti Party,MADHYA PRADESH,No,2019,0,3813000
4824,42,Babulal Kol,0,REWA,8th Pass,Adhikar Vikas Party,MADHYA PRADESH,No,2019,0,1200
4825,58,Jagdeesh Singh Parmar,0,RAJGARH,5th Pass,Samata Samadhan Party,MADHYA PRADESH,No,2019,0,1869000
4826,30,Mohsin,0,RAJGARH,8th Pass,IND,MADHYA PRADESH,No,2019,0,205000
4827,50,Mona Sustani,0,RAJGARH,Graduate,INC,MADHYA PRADESH,No,2019,5353782,23174475
4828,28,Kamleshwar Bhil,4,RATLAM,Graduate,Bhartiya Tribal Party,MADHYA PRADESH,No,2019,0,62500
4829,68,Kantilal Bhuria,1,RATLAM,Post Graduate,INC,MADHYA PRADESH,No,2019,904000,90679618
4830,63,Badriprasad,0,REWA,12th Pass,Akhil Bhartiya Apna Dal,MADHYA PRADESH,No,2019,0,1180000
4831,56,Brahm Datta Mishra,2,REWA,12th Pass,IND,MADHYA PRADESH,No,2019,0,2575000
4832,32,Chhotu Kol,0,REWA,8th Pass,Jan Samman party,MADHYA PRADESH,No,2019,0,10225
4833,48,Devendra Kumar,0,REWA,12th Pass,IND,MADHYA PRADESH,No,2019,0,5947000
4834,29,Mukesh Kumar Dangi,0,RAJGARH,5th Pass,SHS,MADHYA PRADESH,No,2019,849301,2132000
4835,0,Parvat Singh,0,RAJGARH,Post Graduate,Ambedkarite Party of India,MADHYA PRADESH,No,2019,0,56000
4836,46,Sanjey Gupta,0,RAJGARH,Graduate,Sapaks Party,MADHYA PRADESH,No,2019,720000,3704373
4837,40,Santosh Rao,0,RAJGARH,5th Pass,IND,MADHYA PRADESH,No,2019,0,245000
4838,34,Katara Rukhaman Singh,0,RATLAM,Graduate Professional,Bahujan Mukti Party,MADHYA PRADESH,No,2019,0,1561615
4839,39,Madhu Singh Patel(Chouhan),0,RATLAM,10th Pass,BSP,MADHYA PRADESH,No,2019,0,152000
4840,25,Nilesh Damor,0,RATLAM,Graduate,IND,MADHYA PRADESH,No,2019,0,89198
4841,49,Girijesh Singh Senger,0,REWA,Post Graduate,CPI(M),MADHYA PRADESH,No,2019,265000,3498413
4842,57,Ram Gopal Singh,1,REWA,Graduate,Peoples Party of India (Democratic),MADHYA PRADESH,No,2019,0,10712938
4843,33,Ram Kalesh Saket,0,REWA,Post Graduate,IND,MADHYA PRADESH,No,2019,0,118000
4844,60,Susheel Kumar Prasad,1,RAJGARH,Doctorate,Bhartiya Amrit Party,MADHYA PRADESH,No,2019,22500000,150113500
4845,28,Rangla-Kalesh,0,RATLAM,Graduate,IND,MADHYA PRADESH,No,2019,0,20161
4846,26,Suraj Bhabhar,0,RATLAM,Graduate,All India Hindustan Congress Party,MADHYA PRADESH,No,2019,0,172000
4847,86,Surajsingh Kaliya,0,RATLAM,5th Pass,JD(U),MADHYA PRADESH,No,2019,127177,4502000
4848,38,Reeta Tripathi,0,REWA,12th Pass,Bhartiya Shakti Chetna Party,MADHYA PRADESH,No,2019,0,1700000
4849,42,Sanat Kumar,0,REWA,10th Pass,IND,MADHYA PRADESH,No,2019,0,385783
4850,53,Shakuntala,0,REWA,Post Graduate,Sapaks Party,MADHYA PRADESH,No,2019,0,37457633
4851,50,Shivkumar Mishra,0,REWA,12th Pass,Samagra Utthan Party,MADHYA PRADESH,No,2019,0,350500
4852,36,Siddharth Tiwari,0,REWA,Graduate Professional,INC,MADHYA PRADESH,No,2019,1325755,30182893
4853,63,Siyasharan Kevat,0,REWA,Literate,Rashtriya Apna Dal,MADHYA PRADESH,No,2019,0,10200500
4854,41,Subhranshu Dwivedi,0,REWA,Post Graduate,Kisan Party of India,MADHYA PRADESH,No,2019,180000,631000
4855,28,Sunit Kumar Pandey,1,REWA,Post Graduate,AARAKSHAN VIRODHI PARTY,MADHYA PRADESH,No,2019,0,210000
